,Data_ID,User_ID,Gender,Age,MBTI,Q_number,Answer
5455,6812,114,1,40,ENTJ,32,<그렇다> 저는 이론과 원론적인 이야기는 조금 지루하다 생각하는 편입니다. 이유는 어려워 이해가 힘들기 때문인 것 같습니다.
5456,6813,114,1,40,ENTJ,33,<그렇다> 저는 공감할 수 있다고 생각합니다. 이유는 다른 사람과 내가 다른 배경이 있을 수 있고 나와 다른 사람이니까요.
5457,6814,114,1,40,ENTJ,34,<아니다> 저는 마지막까지 미루는 편은 아닙니다. 이유는 결정은 쉽게 하고 과정을 고민을 오래 하는 편인 듯합니다.
5458,6815,114,1,40,ENTJ,35,<중립> 저는 어떤 결정에 따라 다른 듯합니다. 이유는 결정의 종류에도 고민을 해야 하는 것이 있고 그렇지 않은 것이 있기 때문입니다. 
5459,6816,114,1,40,ENTJ,36,"<중립> 저는 파티까지는 아니고 친구들과 모임, 때로는 혼자만의 시간을 즐기는 것 같습니다. 이유는 파티를 하면 피로하기도 하고 소수의 모임으로 즐기며 혼자만의 시간을 통해 피로를 풀기도 합니다. "
5460,6817,114,1,40,ENTJ,37,<중립> 저는 미술관을 좋아하지 않았지만 최근 들어가 보려고 노력하고 있습니다. 이유는 최근 그림책 전시회 방문을 했었는데 즐거웠어요. 아직 예술 작품은 어렵지만 보는 것은 좋았어요. 
5461,6818,114,1,40,ENTJ,38,<중립> 저는 중립인 것 같습니다. 이유는 감정을 잘 이해하다가 또 다른 이유로 이해하기 어려운 상황들이 생기더라고요. 약속을 취소하는 상황 저와 다른 관점이 힘들었어요. 
5462,6819,114,1,40,ENTJ,39,<그렇다> 저는 계획을 하여 일을 처리하는 편입니다. 이유는 계획을 세워 성취하는 데 더 흥미로운 듯합니다. 
5463,6820,114,1,40,ENTJ,40,<중립> 저는 중립적인 듯합니다. 이유는 불안함의 종류에 따라 느끼거나 아니거나 조금 다른 것 같아요. 
5472,6841,115,0,40,ENTJ,1,<그렇다> 새로운 모임에서 주기적으로 사람을 만난다. 이런한 경험으로 봤을 때 주기적으로 친구도 만든다고 볼 수 있다.
5473,6842,115,0,40,ENTJ,2,<그렇다> 요즘은 쉬는 시간에 어떻게 하면 재산을 어떻게 하면 100억을 모을 수 있을지 여러 각도로 고민하는 중이다.
5474,6843,115,0,40,ENTJ,3,<아니다> 다른 사람이 울고 있는 모습을 보면 같이 울고 싶어지는 게 아니라 울음을 그치게 하고 싶은 느낌이 든다.
5475,6844,115,0,40,ENTJ,4,<그렇다> 만약을 대비해 철저하게 준비를 했다고 하더라도 예상치 못한 곳에서 일어날 수 있는 상황에 대비하기 위해 여러 가지 계획들을 세운다.
5476,6845,115,0,40,ENTJ,5,<그렇다> 압박면접이나 처음 시도하는 프로젝트나 낯선 환경에서의 적응 등 이런 환경에서 평정심을 유지하여 최선의 결과를 도출해낸다.
5477,6846,115,0,40,ENTJ,6,<중립> 그때 상황마다 다른데 익숙한 파티나 행사에서는 주로 알고 있는 사람과 대화를 하고 새로운 파티나 행사에서는 적극적으로 나를 소개하는 시간을 보낸다.
5478,6847,115,0,40,ENTJ,7,<그렇다> 소위 멀티태스킹이라고 하는 걸 즐겨 하지 않는 편인데 이유는 여러 가지 문어발처럼 일을 만들어서 동시다발적으로 처리하면 어딘가에선 분명히 원하는 결과를 만들어낼 수 없다.
5479,6848,115,0,40,ENTJ,8,<아니다> 매우 감상적이지 않다. 이유는 모든 일에서 감성보다 이성을 우선시하기 때문이다.
5480,6849,115,0,40,ENTJ,9,<그렇다> 최근에 해야 할 일들을 정리하는 습관이 생겼기 때문에 휴대폰으로 일정 등을 기록하여 정확한 시간에 수행하는 편이다.
5481,6850,115,0,40,ENTJ,10,<아니다> 작은 실수는 전체적인 부분에서 아무 영향을 미치지 못한다. 그건 작은 실수일 뿐 전체적으로 봤을 땐 영향이 거의 없다.
5482,6851,115,0,40,ENTJ,11,<그렇다> 사실 관심이 가는 사람에게 먼저 다가가서 이야기하는 편이 아니고 대부분 상대방이 먼저 나에게 대화를 걸어오는 경우가 많지만 거리낌 없이 대응하기 때문에 대화하는데 어렵지 않다.
5483,6852,115,0,40,ENTJ,12,<그렇다> 예술작품의 다양한 해석을 토론하는 일 자체가 예술작품을 대하는 태도가 아니라고 생각한다. 예술작품이 다른 나라 언어도 아니고 해석이 아니고 각자 느끼는 느낌이지 그 속에 뭔가를 해석하려는 시도는 불순한 태도다.
5484,6853,115,0,40,ENTJ,13,<그렇다> 주변에서도 매우 이성적이라고 평가를 한다. 이유는 매 순간 정확한 판단을 내려야 하기 때문에 감정적일 수가 없다.
5485,6854,115,0,40,ENTJ,14,<아니다> 가끔 즉흥적으로 하고 싶은 일을 하고 싶지만 그 뒤에는 항상 후회를 하곤 한다. 원하는 결과를 도출해 내지 못하기 때문이다.
5486,6855,115,0,40,ENTJ,15,<그렇다> 다른 사람이 나를 어떻게 보는가를 생각하면 나에게 하나도 도움이 되지 않기 때문에 그런 생각은 일절 하지 않는다.
5487,6856,115,0,40,ENTJ,16,<그렇다> 혼자서 하는 일도 물론 의미 있지만 현대사회에서는 다양한 사람들과 함께하는 단체 활동을 통하여 이뤄낼 수 있는데 더 많다.
5488,6857,115,0,40,ENTJ,17,<중립> 질문을 이해 못 하겠다. 모든 책과 영화는 자신만의 방식으로 해석할 수 있는 것이 아닌지 묻고 싶다. 타인의 방식으로 해석하는 것도 자기가 그렇게 생각해서 그랬다는 것이지 강요가 아니지 않나.
5489,6858,115,0,40,ENTJ,18,<아니다> 남의 성공이 나에게 어떤 이익이 있을 때나 만족감을 느끼는 것이지 아무 이유나 조건 없이 내 성공보다 우선순위에 있을 이유가 없다.
5490,6859,115,0,40,ENTJ,19,<아니다> 관심사가 많긴 하지만 언제나 다음에 뭘 해야 할지 계획을 세우기 때문에 그 계획대로 차례대로 관심사를 처리한다.
5491,6860,115,0,40,ENTJ,20,<아니다> 전혀 걱정을 하지 않는 편이다. 앞서 모든 일에 철저한 계획을 세우고 잘못될지 모를 상황에 대비에 또 다른 계획을 세우기 때문이다.
5492,6861,115,0,40,ENTJ,21,<아니다> 단체에서 지도자 역할을 맡는다는 것은 그 조직에 제일 필요한 사람이라는 뜻이기 때문에 전혀 피하고 싶지 않다.
5493,6862,115,0,40,ENTJ,22,<아니다> 감성보다 이성을 중시하는 편이지만 그렇다고 예술적 성향이 없다는 건 아니다. 여러 예술작품을 많이 접하기 때문이다.
5494,6863,115,0,40,ENTJ,23,<그렇다> 모든 감정에는 충동이라는 게 존재하기 때문에 세상이 이성을 중시해야만 더 나은 세상이 될 수 있다고 생각한다.
5495,6864,115,0,40,ENTJ,24,<그렇다> 완벽한 성격을 추구하기 때문에 온전한 휴식을 취하기 전에 처리해야 될 집안일을 끝내고 휴식을 취한다.
5496,6865,115,0,40,ENTJ,25,<그렇다> 다른 사람의 이성이 어떻게 작동하는가 구경하는 것은 흥미로운 일이 아닐 수 없다.
5497,6866,115,0,40,ENTJ,26,<그렇다> 다른 사람의 주의를 끌지 않으려고 노력하는 편인데 최대한 나의 영향을 안 주고 어떤 행동을 하는지 지켜보고 판단한다.
5498,6867,115,0,40,ENTJ,27,<그렇다> 감정이 자주 변하곤 한다. 화가 매우 나도 이성을 바로 되찾고 흥분을 하더라고 빠르게 정신을 집중하여 일을 처리한다.
5499,6868,115,0,40,ENTJ,28,<그렇다> 비슷하거나 같은 일을 처리할 때 나보다 현저하게 능률이 저하된 채로 일을 마무리했다면 최선을 다한 것이 아니기 때문에 짜증이 난다.
5500,6869,115,0,40,ENTJ,29,<아니다> 해야 될 일은 제때에 정확한 시간과 상황에서 빠르게 처리해야 최고의 결과를 이뤄낼 수 있다.
5501,6870,115,0,40,ENTJ,30,<아니다> 사후세계보다 현재 이뤄지고 있는 세계가 훨씬 복잡하고 해야 될 일이 많다.
5502,6871,115,0,40,ENTJ,31,<아니다> 요즘엔 혼자서 시간을 보내면서 다음 일을 처리하기 위해 준비하는 게 다른 사람과 시간을 보내는 것보다 알차다.
5503,6872,115,0,40,ENTJ,32,<중립> 이론 중심의 토론이 매우 중요하다고 생각하지만 그것에 너무 집착하여 원론적인 이야기는 지루하다.
5504,6873,115,0,40,ENTJ,33,<그렇다> 이성적인 사고의 중심에는 상대방을 배려하고 이하 하는 일에서부터 시작하기 때문에 배경이 달라도 쉽게 공감이 간다.
5505,6874,115,0,40,ENTJ,34,<아니다> 어떠한 결정은 될 수 있으면 누구보다 빠르게 내려야 한다. 이유는 다음 행동도 누구보다 빠르게 준비할 시간이 주어지기 때문이다.
5506,6875,115,0,40,ENTJ,35,<그렇다> 이미 내린 결정은 그걸로 끝을 내야 다음의 결정에서 망설이지 않고 과감하게 결정을 할 수 있다.
5507,6876,115,0,40,ENTJ,36,<중립> 즐거운 파티와 행사로 일주일의 피로를 푸는 법과 혼자서 편안하게 휴식을 취하면서 피로를 푸는 것이 비슷하다.
5508,6877,115,0,40,ENTJ,37,<그렇다> 미술관에서 작품을 감사하는 것도 좋아하지만 클래식이나 발레와 같은 예술 공연을 보는 것도 좋다.
5509,6878,115,0,40,ENTJ,38,<아니다> 다른 사람의 감정을 이해하는 것은 쉬운 편에 속한다. 남들이 고민을 잘 이야기해 주는 편이고 나 또한 잘 들어준다.
5510,6879,115,0,40,ENTJ,39,<그렇다> 모든 일에 계획을 세운다는 거부터 그 일 이미 하고 있는 거라 생각하기 때문에 최대한 올바른 일 처리를 위해서는 꼭 필요하다.
5511,6880,115,0,40,ENTJ,40,<그렇다> 특별한 계기는 없고 타고난 성향인 것 같다. 전혀 불안함을 느끼지 못할 때가 많다.
5520,6901,116,1,30,ENFP,1,<아니다> 주기적으로 새로운 친구를 만들려고 하지는 않아요. 항상 기존 친구들에게 더 신경 써야겠다고 생각하는 편이거든요.
5521,6902,116,1,30,ENFP,2,<중립> 자유 시간을 이용해 관심사를 탐구하곤 하지만 관심사가 다양하지 않고 한정적이에요. 요즘은 반려동물 건강에 관심이 많아서 관련 서적을 읽는 중이에요.
5522,6903,116,1,30,ENFP,3,<중립> 다른 사람이 울고 있는 모습을 보면 저도 가끔 울고 싶어질 때가 있어요. 울고 있는 모습을 보면 그 감정이 고스란히 전해지는 느낌이에요.
5523,6904,116,1,30,ENFP,4,<그렇다> 어떤 일을 하든 항상 대비책을 세우는 편이에요. 미래는 예측할 수 없기 때문에 미리 대비하지 않으면 불안하거든요.
5524,6905,116,1,30,ENFP,5,<그렇다> 어떤 환경에서도 평정심을 잘 유지하는 편이에요. 최근 다른 사람의 업무까지 떠맡아 독촉을 받은 경험이 있었지만 인내하고 성공적으로 일을 마친 적이 있어요.
5525,6906,116,1,30,ENFP,6,<그렇다> 일상생활이 아닌 새로운 환경에 노출되었을 때에는 이미 알고 있는 사람과 대화하는 편이에요. 새로운 사람에게 무작정 다가가기보다는 시간을 두고 천천히 가까워지는 편이거든요.
5526,6907,116,1,30,ENFP,7,<그렇다> 하나의 프로젝트를 완료한 후 다른 프로젝트를 시작하는 편이에요. 여러 가지 프로젝트에 참여했을 때 하나의 프로젝트를 먼저 완료해야 마음 편히 다음 프로젝트에 임할 수 있었어요. 그렇지 않으면 완료하지 못한 프로젝트가 계속 신경 쓰여서 일을 할 수가 없었어요.
5527,6908,116,1,30,ENFP,8,<그렇다> 감상적인 편이에요. 감정 기복이 심한 편이라 웃음도 많지만 갑자기 슬퍼질 때도 많거든요.
5528,6909,116,1,30,ENFP,9,<아니다> 완벽한 계획을 세우기보다는 자유롭게 일을 진행하는 편이에요. 간단한 계획만 세워놓고 융통성 있게 행동해요.
5529,6910,116,1,30,ENFP,10,<아니다> 작은 실수 때문에 자신을 의심하지는 않아요. 최근 실수로 시험문제를 틀린 적이 있지만 사람은 누구나 실수할 수 있다고 생각해요.
5530,6911,116,1,30,ENFP,11,"<그렇다> 사람들에게 먼저 다가가 말을 건네는 걸 잘하는 편이에요. 대부분 먼저 다가가 말을 걸면 잘 받아주었고, 직장에서도 먼저 다른 부서에 가서 말을 건네곤 했어요."
5531,6912,116,1,30,ENFP,12,<아니다> 예술 작품에 대해서 얘기를 나누는 걸 좋아해요. 나와 다른 감상을 들으며 내가 몰랐던 점을 발견할 수 있다는 게 좋아요.
5532,6913,116,1,30,ENFP,13,<그렇다> 감정보다는 이성을 따르는 편이에요. 그래서인지 주변에서도 이성적으로 결정을 할 일이 있으면 저에게 물어보는 편이에요. 가끔은 냉정하다는 소리를 듣기도 해요.
5533,6914,116,1,30,ENFP,14,<중립> 즉흥적으로 행동하는 것을 좋아하지만 때때로 계획이 필요하다고 느껴요. 일을 할 때 계획을 철저하게 세웠다면 더 효율이 좋지 않았을까 생각들 때가 가끔 있거든요.
5534,6915,116,1,30,ENFP,15,"<중립> 가끔은 다른 사람에게 내가 나쁘게 보이지는 않을지 걱정될 때가 있어요. 어쩌다 다른 사람과 사소한 오해가 생겼을 때가 있었는데, 만약 그 오해를 풀지 않았다면 나를 계속 부정적으로 바라봤을 거라고 생각해요. 이런 오해가 또 생길까 봐 조금 걱정돼요."
5535,6916,116,1,30,ENFP,16,<그렇다> 단체 활동을 좋아해요. 다른 사람과 함께 시간을 보낼 때 에너지를 얻는 편이에요. 아무리 바빠도 주말에는 꼭 친구들을 만나서 운동도 하고 얘기도 나누면서 시간을 보내요.
5536,6917,116,1,30,ENFP,17,<아니다> 제작자의 의도대로 정해진 결말을 좋아해요. 마틸다라는 영화를 최근에 보게 됐는데 별다른 해석이 필요하지 않고 권선징악이 잘 나타나서 좋았어요.
5537,6918,116,1,30,ENFP,18,<아니다> 남의 성공을 돕는 일도 만족스럽겠지만 그래도 나의 성공이 더 중요하다고 생각해요. 내가 성공해야 도울 수 있는 사람이 더 많아질 거라 생각하거든요.
5538,6919,116,1,30,ENFP,19,<아니다> 관심사가 많아도 제일 관심이 많은 것에 집중하는 편이에요. 최근 해보고 싶은 일들이 많아서 다 공부해 봤지만 가장 맘에 드는 한 가지에만 집중하고 있어요.
5539,6920,116,1,30,ENFP,20,<아니다> 일이 잘못될 거라고 생각하지 않으려고 하는 편이에요. 미리 걱정하는 것보다 지금 하고 있는 일에 최선을 다하는 것이 더 효율적이라고 생각하거든요.
5540,6921,116,1,30,ENFP,21,<그렇다> 단체에서 지도자 역할을 가능한 피하려고 해요. 지도자의 책임감이 무겁다는 걸 알기 때문에 가능하면 피하고 싶어요.
5541,6922,116,1,30,ENFP,22,"<중립> 예술적 성향이 없지는 않은 것 같아요. 피아노를 오래 배웠고 클래식을 좋아하지만, 미술은 소질이 없어서요."
5542,6923,116,1,30,ENFP,23,<아니다> 감정보다 이성을 중시했다면 더 나은 세상이 되었을 거라고 생각하지 않아요. 사람은 감정의 동물인데 감정을 무시한다면 굉장히 삭막한 세상이 되었을 거라 생각해요.
